"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","zipcode","goal","date","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","you_call","them_cal","date_3","numdat_3","num_in_3","attr3_s","sinc3_s","fun3_s","intel3_s","amb3_s"
"8118",541,11,1,22,2,21,22,7,1,7,4,512,0,-0.19,0,NA,2,20,20,20,20,5,15,0,5,9,9,3,9,4,6,5,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,10,10,5,7,6,5,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8119",541,11,1,22,2,21,22,22,1,22,5,513,0,-0.01,0,23,2,20,20,20,20,5,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8120",541,11,1,22,2,21,22,16,1,16,6,514,0,0.02,0,23,2,20,20,20,15,5,20,0,4,8,9,4,5,2,5,4,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,4,5,9,7,8,5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8121",541,11,1,22,2,21,22,10,1,10,7,515,0,0.21,0,23,2,20,20,20,15,10,15,0,4,5,8,5,8,4,5,3,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,9,9,9,8,7,5,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8122",541,11,1,22,2,21,22,18,1,18,8,516,1,-0.27,1,27,4,58,5,8,10,7,12,1,6,7,7,6,6,6,4,5,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,7,6,10,7,9,4,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8123",541,11,1,22,2,21,22,1,1,1,9,517,0,-0.32,0,30,3,15,20,20,20,5,10,0,4,9,8,6,7,2,5,7,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,6,7,6,8,5,4,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8124",541,11,1,22,2,21,22,6,1,6,10,518,0,-0.04,0,23,2,20,25,25,30,5,5,0,3,6,5,5,5,NA,3,6,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,6,7,6,8,6,4,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8125",541,11,1,22,2,21,22,20,1,20,11,519,0,-0.1,0,26,2,40,5,30,15,5,5,0,4,4,2,1,5,5,6,8,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,8,8,10,7,6,5,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8126",541,11,1,22,2,21,22,9,1,9,12,520,0,-0.16,0,28,6,25,15,25,15,10,10,1,4,7,7,5,6,6,6,4,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,5,9,9,9,8,7,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8127",541,11,1,22,2,21,22,8,1,8,13,521,0,-0.37,0,26,2,10,30,20,15,15,10,0,7,7,8,8,8,5,7,7,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,6,10,10,9,8,7,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8128",541,11,1,22,2,21,22,4,1,4,14,522,0,0.09,0,22,2,10,20,15,20,15,20,0,5,9,9,6,9,5,7,7,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,1,7,6,9,8,8,6,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8129",541,11,1,22,2,21,22,5,1,5,15,523,0,-0.06,1,27,4,10,25,20,20,5,20,1,4,7,8,5,7,10,7,7,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,1,5,8,5,9,9,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8130",541,11,1,22,2,21,22,11,1,11,16,524,0,-0.2,1,25,4,15,20,25,20,10,10,0,5,9,9,7,7,6,5,3,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,7,8,9,8,7,8,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8131",541,11,1,22,2,21,22,17,1,17,17,525,0,0.25,0,24,2,10,15,30,20,15,10,0,6,7,7,4,7,6,5,4,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,2,3,7,6,5,5,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8132",541,11,1,22,2,21,22,14,1,14,18,526,0,-0.39,0,26,3,10,10,30,20,10,15,0,4,7,7,5,7,5,7,2,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,NA,7,8,5,6,6,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8133",541,11,1,22,2,21,22,13,1,13,19,527,0,0.2,0,24,6,50,20,10,5,10,5,0,3,7,7,2,8,2,5,3,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,4,9,8,6,7,5,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8134",541,11,1,22,2,21,22,19,1,19,20,528,0,0.08,0,29,3,40,10,30,10,10,NA,0,1,3,3,2,2,1,1,1,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,4,8,8,10,7,10,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8135",541,11,1,22,2,21,22,3,1,3,21,529,0,-0.14,1,22,4,10,25,25,10,10,20,1,5,7,6,6,5,8,7,7,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,3,8,8,7,8,8,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8136",541,11,1,22,2,21,22,2,1,2,22,530,0,0.54,1,22,4,20,20,10,15,5,30,1,6,7,7,6,8,6,6,5,2,23,5,"University of Toronto","","",4,2,2,"10,024",3,7,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,NA,44.4444444444444,33.3333333333333,0,22.2222222222222,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,0,4,8,8,3,7,5,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8137",542,12,1,24,2,21,22,21,6,16,1,509,0,0.43,1,28,4,10,20,30,10,10,20,1,5,6,5,5,5,2,2,3,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,2,4,6,4,9,4,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8138",542,12,1,24,2,21,22,12,6,7,2,510,0,-0.14,0,26,3,25,25,25,12,3,10,0,5,6,6,5,7,7,4,4,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,6,7,10,7,6,6,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8139",542,12,1,24,2,21,22,15,6,10,3,511,1,-0.03,1,23,4,20,10,10,30,15,15,1,4,4,5,4,2,2,3,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,4,5,8,6,7,9,6,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8140",542,12,1,24,2,21,22,7,6,2,4,512,0,0.3,0,NA,2,20,20,20,20,5,15,0,5,9,9,4,9,3,5,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,10,7,6,7,6,2,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8141",542,12,1,24,2,21,22,22,6,17,5,513,0,0.61,0,23,2,20,20,20,20,5,15,0,2,5,5,5,10,2,2,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,8,6,7,8,6,2,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8142",542,12,1,24,2,21,22,16,6,11,6,514,0,0.46,0,23,2,20,20,20,15,5,20,0,8,7,8,8,6,4,7,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,4,7,6,4,6,7,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8143",542,12,1,24,2,21,22,10,6,5,7,515,0,-0.3,0,23,2,20,20,20,15,10,15,0,4,7,8,6,8,NA,3,6,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,8,4,6,7,4,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8144",542,12,1,24,2,21,22,18,6,13,8,516,0,0.58,1,27,4,58,5,8,10,7,12,0,4,6,7,6,7,6,4,4,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,9,4,6,7,6,6,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8145",542,12,1,24,2,21,22,1,6,18,9,517,0,0.27,0,30,3,15,20,20,20,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8146",542,12,1,24,2,21,22,6,6,1,10,518,0,0.54,0,23,2,20,25,25,30,5,5,0,7,9,9,7,10,2,5,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,7,10,6,7,6,0,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8147",542,12,1,24,2,21,22,20,6,15,11,519,0,-0.25,0,26,2,40,5,30,15,5,5,0,5,4,3,2,1,NA,6,8,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,4,7,6,6,5,7,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8148",542,12,1,24,2,21,22,9,6,4,12,520,0,0.43,0,28,6,25,15,25,15,10,10,0,7,7,6,5,6,4,6,6,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,4,5,6,5,4,0,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8149",542,12,1,24,2,21,22,8,6,3,13,521,0,-0.38,0,26,2,10,30,20,15,15,10,0,6,5,6,6,8,5,5,3,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,2,5,6,7,2,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8150",542,12,1,24,2,21,22,4,6,21,14,522,0,0.54,0,22,2,10,20,15,20,15,20,0,5,9,8,7,NA,6,7,7,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,6,5,4,6,7,2,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8151",542,12,1,24,2,21,22,5,6,22,15,523,0,0.1,1,27,4,10,25,20,20,5,20,1,4,2,7,8,NA,4,5,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,1,2,4,6,5,6,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8152",542,12,1,24,2,21,22,11,6,6,16,524,1,0.33,1,25,4,15,20,25,20,10,10,1,6,8,9,6,8,6,6,6,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,6,7,7,6,7,7,7,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8153",542,12,1,24,2,21,22,17,6,12,17,525,0,0.31,0,24,2,10,15,30,20,15,10,0,6,7,7,6,8,7,6,4,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,2,6,7,6,5,4,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8154",542,12,1,24,2,21,22,14,6,9,18,526,1,0.43,0,26,3,10,10,30,20,10,15,1,7,5,3,3,7,5,7,2,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,4,5,7,6,4,3,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8155",542,12,1,24,2,21,22,13,6,8,19,527,0,0.36,0,24,6,50,20,10,5,10,5,0,4,4,8,2,7,2,1,2,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,1,7,6,5,2,2,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8156",542,12,1,24,2,21,22,19,6,14,20,528,0,-0.59,0,29,3,40,10,30,10,10,NA,0,1,2,3,2,2,1,1,1,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,1,5,6,7,6,7,8,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8157",542,12,1,24,2,21,22,3,6,20,21,529,0,0,1,22,4,10,25,25,10,10,20,0,5,5,5,4,NA,NA,5,4,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,1,6,5,4,3,5,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8158",542,12,1,24,2,21,22,2,6,19,22,530,0,0.01,1,22,4,20,20,10,15,5,30,1,6,7,7,8,8,7,7,5,2,23,5,"Nirma Institute of Technology-India","","",4,7,1,"8,805",2,5,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,NA,27.7777777777778,16.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,0,1,7,8,2,3,4,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8159",543,13,1,26,2,21,22,21,12,10,1,509,0,0.04,1,28,4,10,20,30,10,10,20,0,NA,NA,NA,NA,NA,NA,NA,NA,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8160",543,13,1,26,2,21,22,12,12,1,2,510,0,-0.07,0,26,3,25,25,25,12,3,10,0,7,9,7,7,6,NA,5,5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,8,8,8,8,8,5,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8161",543,13,1,26,2,21,22,15,12,4,3,511,0,-0.33,1,23,4,20,10,10,30,15,15,1,3,3,6,6,4,3,5,5,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,6,8,8,6,8,3,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8162",543,13,1,26,2,21,22,7,12,18,4,512,0,-0.18,0,NA,2,20,20,20,20,5,15,0,5,8,9,4,9,3,5,6,NA,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,8,8,8,5,8,3,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8163",543,13,1,26,2,21,22,22,12,11,5,513,0,-0.15,0,23,2,20,20,20,20,5,15,0,4,6,6,4,5,4,2,2,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,5,8,8,8,8,5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8164",543,13,1,26,2,21,22,16,12,5,6,514,0,-0.19,0,23,2,20,20,20,15,5,20,0,4,5,5,4,4,4,6,3,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,5,7,7,6,7,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8165",543,13,1,26,2,21,22,10,12,21,7,515,0,-0.26,0,23,2,20,20,20,15,10,15,0,5,6,7,8,7,NA,5,4,2,24,5,"University of Southern California","1,320.00","25,533.00",4,9,6,"95,831",1,7,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,NA,23.5294117647059,18.8235294117647,18.8235294117647,20,18.8235294117647,15,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,7,9,8,9,9,0,8,8,7,7,8,3,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
